Latent_factors,Iterations,Learning_Rate,Regularization,Convergence,RMSE,MRR_5,MRR_10,NDCG_5,NDCG_10,History,Time,BatchSize
10,70,0.05,0.1,1e-05,3.471915744871951,0.09602332979851538,0.1001746368395361,0.05996939759329448,0.05397377953215518,"[3.4463906250339527, 3.4460385640519413, 3.445652377532779, 3.4451415405785624, 3.444713114877921, 3.4442206329879568, 3.4437312232915076, 3.4432438665601395, 3.4427049828050946, 3.442170285873083, 3.441604363825778, 3.441035002616745, 3.440476731546031, 3.439818671130742, 3.4391943278554913, 3.43854434724961, 3.4379617952947976, 3.4372749414665615, 3.4366160072744525, 3.4359683909100265, 3.435325975099381, 3.434676798871038, 3.4339877435167954, 3.433293248563506, 3.432621011893438, 3.431920019403153, 3.43123488454281, 3.430532882336122, 3.429871100437537, 3.429200727396815, 3.4285099915291797, 3.427887845735188, 3.42729430659252, 3.426656330923248, 3.4259740935631395, 3.4252874340720565, 3.4246441085417634, 3.4240355925375545, 3.4233456705451024, 3.422704786836244, 3.422073231248451, 3.4214353448590957, 3.4207974803848615, 3.4201481581874633, 3.419504422524323, 3.418877331508554, 3.418253363621289, 3.4176962432604268, 3.417115561003916, 3.4165140980043853, 3.4159101005171575, 3.4153011747955797, 3.4147475541745305, 3.4142263177580543, 3.413622095392013, 3.4130558010779386, 3.4124341527528146, 3.4118324369317725, 3.4112861081453136, 3.410740904311758, 3.4101610299379668, 3.4095913612459796, 3.409014972509696, 3.4085156611108927, 3.4079750196779455, 3.407493423873058, 3.406950616002402, 3.40639403299664, 3.4058720483252682, 3.4053131884797145]",255.51637077331543,200.0
10,70,0.05,0.1,0.001,3.471976153967429,0.09528101802757158,0.10096239626992544,0.05996939759329448,0.05307641120073747,"[3.4463906250339527, 3.4460535290379393, 3.4456560127239286, 3.4452349025887643, 3.4447228893671107, 3.4442786995950234, 3.4437506877775896, 3.4432310792958316, 3.442701277986875, 3.442130511017963, 3.441539792170017, 3.440963444476572, 3.440362462429516, 3.4397236918848013, 3.4390800839281686, 3.438440681931608, 3.437826214693178, 3.4372181382431504, 3.436588915383971, 3.435958859121892, 3.4352521524090625, 3.4345531862406076, 3.433922991704404, 3.433273697363667, 3.432622934354756, 3.43191170207736, 3.4312535958553476, 3.430592493276947, 3.4299012745323836, 3.4292000519207315, 3.4285062181236503, 3.427819628268575, 3.4271503524502793, 3.426512474398489, 3.425888399029232, 3.425250683304775, 3.4246051826225132, 3.423942502832732, 3.423270389875717, 3.4226177942490406, 3.4219679036724946, 3.4213219942497664, 3.420678195069166, 3.4200406645377694, 3.419411202932746, 3.418778022318714, 3.4181667400484645, 3.417566985732133, 3.4169319615184626, 3.4163438497556786, 3.415731345804058, 3.4151218626079, 3.4145030122613096, 3.4139342352764697, 3.413349243677543, 3.412793996967495, 3.41223345963904, 3.41166878625481, 3.4111220725876605, 3.4105480881282206, 3.410006848969236, 3.409459311421781, 3.4089378800621737, 3.4084586684745855, 3.407897434858549, 3.407349702680783, 3.4069010911050643, 3.4063990036763205, 3.4058690445881643, 3.4053731841051658]",252.70778703689575,200.0
10,70,0.05,1,1e-05,3.4791379684825143,0.033492400141392716,0.041177683515965596,0.03584139353454874,0.04554473286244292,"[3.4463906250339527, 3.44594072386148, 3.4455375782933304, 3.44505294543763, 3.444608719142535, 3.444146923805349, 3.443658800156507, 3.443253207442247, 3.442716687746959, 3.4421297434480174, 3.441576363497622, 3.441012404369041, 3.4404321141693273, 3.439956607749115, 3.4393733950428453, 3.4387836830581686, 3.438269056575696, 3.4376786660135235, 3.437084970281922, 3.4365229845343896, 3.435959169176841, 3.435373126220172, 3.434801917370719, 3.434250118915264, 3.4337075249146043, 3.433156865924564, 3.4326297815837723, 3.4321108258128734, 3.4315866105273396, 3.4310652528288643, 3.4305627146981097, 3.430056237461328, 3.4295539954644627, 3.42902811622005, 3.4285423674032702, 3.4280416736385253, 3.42758545667733, 3.427091605789608, 3.4265556624478086, 3.4261175066260763, 3.42567910088206, 3.4252400348260266, 3.424766046961348, 3.4242630664582943, 3.4238195780573317, 3.4234203675324855, 3.422954127070224, 3.4224648778741735, 3.4220016523737575, 3.4215965276420186, 3.421201685221884, 3.4208186376077663, 3.420442902001233, 3.420014244111019, 3.4195786231910956, 3.4191912565732347, 3.4187566392537767, 3.4183795718351555, 3.417984817337349, 3.4176001020615954, 3.417239542011133, 3.4169121248177543, 3.4165451083403306, 3.416162780649241, 3.4157956511077567, 3.4154484821686033, 3.4151059954976444, 3.414782439669217, 3.4144693746979886, 3.4141404362874037]",252.23307013511658,200.0
10,70,0.05,1,0.001,3.479204875833529,0.03444680098974903,0.04222634617650524,0.03584139353454874,0.04560383240187038,"[3.4463906250339527, 3.4460247041290413, 3.445621909376418, 3.44516203577619, 3.4447214444067473, 3.444238461123186, 3.443757287182856, 3.443248694176021, 3.442761097141125, 3.4421951170924565, 3.441643057788897, 3.4410986623840305, 3.44057221523188, 3.440011237267077, 3.439426976480925, 3.4388543093519326, 3.4382734164451367, 3.4376859583549786, 3.437165017969007, 3.4365719676927946, 3.4360092353069063, 3.4354225565763743, 3.4348387621142193, 3.4342621650324823, 3.433733981818757, 3.4331726757503396, 3.432651877930478, 3.43213780227226, 3.4316147970576925, 3.431037278481714, 3.4305504337917063, 3.430035582238512, 3.4295183161859684, 3.428981737016978, 3.4285147906950844, 3.427987708749325, 3.427546497471223, 3.427055899831016, 3.4265565454425024, 3.4260963266472615, 3.4256552457694935, 3.425233973377963, 3.4247732058825133, 3.4243346286584555, 3.423912037424743, 3.4234846204511156, 3.4230650400996425, 3.4226537353743383, 3.4222062493938505, 3.42173614908187, 3.4213256454051053, 3.4209234915958593, 3.4205161175784737, 3.420081766357534, 3.419683939188419, 3.4192477094742135, 3.418889730526023, 3.4184777172476815, 3.4180719354134723, 3.4177250236223817, 3.417374052263097, 3.4170269646101676, 3.4166649929712074, 3.4163033189654, 3.4159364259178924, 3.4155387424574855, 3.41520347361985, 3.414859997922509, 3.4145243333720683, 3.414200884558767]",247.7058298587799,200.0
10,70,0.3,0.01,1e-05,3.3868970733814527,0.05111346765641569,0.06313521520308371,0.034130247142087955,0.04187763209166723,"[3.4463906250339527, 3.4437700116195455, 3.4403086055845664, 3.4366068382706816, 3.4325415533621593, 3.428382336091912, 3.4243432113010037, 3.4201968134001306, 3.416220859088452, 3.412800395366806, 3.409415336868215, 3.4058388389285623, 3.4026268281368557, 3.3992747036321957, 3.395880040150092, 3.392763150189142, 3.3900974439796854, 3.3872315321329154, 3.3848450876243685, 3.3825890649069312, 3.380126798535029, 3.3780267280777005, 3.3762908606081505, 3.373998436636954, 3.3717310843223154, 3.369596812147735, 3.367748183961523, 3.3657805349846464, 3.36397346989446, 3.3621296756442525, 3.360477533248022, 3.3587899536410157, 3.3572152908240818, 3.3553714961974763, 3.353920781873686, 3.352305197004729, 3.3509725689717316, 3.349547827240295, 3.3480975597375737, 3.3469426542316256, 3.3453173421579856, 3.34372236974335, 3.342347510180478, 3.3413196333044364, 3.340222013048982, 3.339255009999729, 3.3377646976203468, 3.336317855222619, 3.335314376179582, 3.334403608198145, 3.3334085393466, 3.3322674189069272, 3.3315146202152026, 3.3306199812451265, 3.3297022770665046, 3.3286711360880474, 3.3278415742480347, 3.327033836431221, 3.326408312272019, 3.325663803571046, 3.324441223312757, 3.323761979992627, 3.323189703576902, 3.3223770926937726, 3.3216684040542925, 3.3206943053259255, 3.3200022644845153, 3.3192921058026075, 3.318556009379008, 3.3177352116453216]",233.56638646125793,200.0
10,70,0.3,0.01,0.001,3.386761813782373,0.050318133616118775,0.06134297833661566,0.033874155307532135,0.041370020621303044,"[3.4463906250339527, 3.443810327314897, 3.4402772567987525, 3.4362244172424137, 3.4322876380126743, 3.4279877042020117, 3.4239141881700914, 3.4198936680648067, 3.4161495201764773, 3.4124362741344676, 3.4085705419938286, 3.40504024333029, 3.4018921699956293, 3.398802932300271, 3.395742316447628, 3.392866095077741, 3.3903041832630954, 3.3875856083465816, 3.3848784320446006, 3.3821730780532904, 3.379895866244707, 3.3777132509070347, 3.375585184917865, 3.373626280043338, 3.371599496471717, 3.369799361174879, 3.3674465438122407, 3.3653797241986063, 3.3632763422887035, 3.36172620405402, 3.359855610616861, 3.358256387357818, 3.3569315998765425, 3.3553698652501605, 3.353690870663014, 3.352205362204135, 3.3508189007254785, 3.3496255823758325, 3.3482778037128007, 3.3471243564280257, 3.3455662564348816, 3.3440150440908534, 3.342747259471675, 3.3414744016846094, 3.3402457633638836, 3.3391038679884173, 3.3379695381878633, 3.336809212893675, 3.3358911420084896, 3.33487920002114, 3.3337701757965905, 3.332588087262654, 3.3317437399643564, 3.33082417918861, 3.3300090324598317, 3.3289834953181217, 3.3279030985107885, 3.3270774167809973, 3.3261784046724485, 3.325399456435276, 3.324699635378615, 3.3237524438359833, 3.3229154908359457, 3.322166437422687, 3.321334315788358, 3.320469244570154, 3.3195078587724893, 3.3188358928304322, 3.3184154298772848, 3.3176320671442614]",235.19618606567383,200.0
10,70,0.3,0.1,1e-05,3.4005184548253706,0.04922234004948745,0.06111616085104951,0.034130247142087955,0.04103681601751614,"[3.4463906250339527, 3.4434855711778076, 3.4403411214709165, 3.4367836741899294, 3.4329265544496796, 3.429009710638301, 3.4248806393867817, 3.4212182614016275, 3.4175715532330946, 3.4136941277933146, 3.410327033964658, 3.407189061468753, 3.403967155035193, 3.4009546481432333, 3.3980782251934305, 3.3954357406411533, 3.3926779766981436, 3.390202078547987, 3.3878082445089555, 3.3857968537733574, 3.3839287270388634, 3.3819041512832086, 3.3800671287130872, 3.3783735943617716, 3.3766967063508058, 3.3747032914287343, 3.3732600213791026, 3.3716973633475433, 3.3699876167385296, 3.36810328212701, 3.366904269146736, 3.365425282103578, 3.3642345411106964, 3.3630657414960883, 3.361572482210912, 3.3602777276602414, 3.3592670620832283, 3.3579786164030367, 3.3567581570113316, 3.3555797695753102, 3.3546050375278265, 3.3534622980697173, 3.352448322048345, 3.351482076498504, 3.3505104090320383, 3.3497081793940806, 3.3485770305206626, 3.3476827985627926, 3.346772251170769, 3.346054492605416, 3.345179375412437, 3.3443885522863845, 3.3435493420857822, 3.3426103687875397, 3.342087682407203, 3.3412631899767087, 3.340583637317719, 3.3396861560896824, 3.33916042789911, 3.3386317007089423, 3.3377222443444508, 3.3370568833502703, 3.3367051049696466, 3.3361781652990103, 3.3355265075705938, 3.334866313608504, 3.3340044063211316, 3.3336202550543046, 3.3329320751808122, 3.3321458784647477]",229.31341338157654,200.0
10,70,0.3,0.1,0.001,3.400367688122231,0.04922234004948745,0.060365012035213515,0.034130247142087955,0.03997838066357746,"[3.4463906250339527, 3.4437547598740554, 3.4402285876800724, 3.436483940521515, 3.4324524173725037, 3.4286418996440906, 3.424662340017648, 3.4207919297529013, 3.4169679547027876, 3.4132525351904315, 3.4098669965833768, 3.40677224805102, 3.4037000195109948, 3.4009831679763565, 3.398282049839959, 3.395518896888999, 3.3927830652214195, 3.390772487832346, 3.3882633606643897, 3.3860567752005872, 3.384008452692381, 3.3818559765644935, 3.379433824436349, 3.3776703141232507, 3.376035809159857, 3.3742632575867533, 3.372781662794046, 3.3713738673049725, 3.3697794079852823, 3.3681126398904784, 3.3668887853621983, 3.3653583773498412, 3.36404770413151, 3.362685220390477, 3.3613299148777873, 3.3601299133226212, 3.3588464108400777, 3.357479525850295, 3.3564734822690885, 3.355479359860006, 3.354283176409004, 3.3532403128889956, 3.352049979854388, 3.3510931510716695, 3.350042629370154, 3.348865875440264, 3.347963573736201, 3.3472358414579793, 3.3465092946069506, 3.3458360154245623, 3.3449371273725204, 3.3440559358042714, 3.3432705651292234, 3.342404337261393, 3.3416550537643497, 3.3409306944991117, 3.3402945134942774, 3.3397304733626934, 3.3392089031289, 3.3382436758166167, 3.3375333000559833, 3.3368458150233486, 3.3359255615852916, 3.3352385758211884, 3.3348794585598784, 3.3343304364628734, 3.333948075900617, 3.3332059333947166, 3.3326240286617743, 3.3320313925593994]",237.65873742103577,200.0
10,70,0.3,1,1e-05,3.427469126227065,0.02741251325556734,0.03786757898634887,0.024526753756028086,0.03787893924092371,"[3.4463906250339527, 3.444127532166824, 3.440741035943597, 3.437222555494986, 3.4339352607653995, 3.43063457706481, 3.427438128979111, 3.4245456832241574, 3.4221639177117087, 3.4195900567020696, 3.417378577431425, 3.4154174820190497, 3.413300711164129, 3.411218601170634, 3.409461471598833, 3.4075517783528304, 3.405832284198182, 3.404389893144444, 3.4029651690730036, 3.401520731460461, 3.4000534354644634, 3.3988914125700007, 3.3976022930321874, 3.396336712200166, 3.3950822595426273, 3.393807818932611, 3.392963883616063, 3.391921405977434, 3.390558453488465, 3.389497812351702, 3.3883321037936267, 3.3872623917809515, 3.3862692399388776, 3.3854843406592283, 3.384499677345255, 3.3837055199149013, 3.383005249763172, 3.381839657430659, 3.3808710560174684, 3.3798906855452207, 3.379292102036991, 3.378229870261269, 3.377578651492366, 3.376592927162455, 3.376175670118597, 3.375398048805287, 3.3748709404090724, 3.3742474636019084, 3.3734810672117286, 3.3728795724410987, 3.3724360588817146, 3.3716259364859966, 3.370968299782932, 3.3702739887968485, 3.369558298171598, 3.3690707364590313, 3.368548923134128, 3.3678016471987, 3.3672935908108537, 3.366591213002358, 3.366053090009537, 3.3657266085110953, 3.3653328372625584, 3.364694964654008, 3.364060268936154, 3.363676072735396, 3.363095036247153, 3.3624862210962805, 3.361975511837416, 3.361489437653742]",252.99018239974976,200.0
10,70,0.3,1,0.001,3.4279470226396263,0.02741251325556734,0.03623272568129408,0.026160332060715524,0.03564834757743616,"[3.4463906250339527, 3.44362043242653, 3.4403235127565117, 3.4370204790283023, 3.4336190905559194, 3.4303757332876614, 3.4273002165532978, 3.424548830145019, 3.4223388919722537, 3.419780304592548, 3.4175911817522784, 3.4153342559307243, 3.413202572737868, 3.4115595835654515, 3.4098443756392403, 3.408008085928129, 3.406266400109708, 3.404719151910293, 3.4030443561101134, 3.401585613928031, 3.4001288483131478, 3.3988925596315287, 3.3973558165562934, 3.396040275561585, 3.3950418703938285, 3.3935500450395844, 3.3925985847196483, 3.391349325283685, 3.3901825166541824, 3.3890691892130773, 3.388284230640491, 3.3873036105478382, 3.386327952167646, 3.3854675832721353, 3.384451063960749, 3.3836381673890497, 3.382738677165669, 3.3818102542252433, 3.3810939840762204, 3.380329500543934, 3.379538887894287, 3.3784632653011126, 3.377731424092612, 3.3769875934328026, 3.376261167020728, 3.3757363397003908, 3.374981306876363, 3.3743171536357783, 3.373666618953238, 3.3729032627346833, 3.3722493259677635, 3.3717831399968055, 3.3709673202874972, 3.370133343733278, 3.36955688073696, 3.369285275021885, 3.368568128741111, 3.368047860299204, 3.3672452833924496, 3.3667984534596997, 3.3661179344546746, 3.3657436777668264, 3.3651630186339547, 3.364823466872731, 3.3642586258598137, 3.36379361476273, 3.3632202052731444, 3.3626837977724313, 3.3624473467036773, 3.3619344979335066]",248.72587418556213,200.0
20,70,0.005,0.01,1e-05,3.506553565912903,0.0,0.0,0.07726054066488704,0.07578173941475921,"[3.4463906250339527, 3.4463519763785353, 3.4463129564092236, 3.4462729825185834, 3.446232936627451, 3.4462022312879217, 3.446166777547814, 3.4461339890747573, 3.4460952659438893, 3.446052151279963, 3.44601273195375, 3.4459726879238515, 3.4459337442733395, 3.445895527753089, 3.4458572212649474, 3.4458150642414416, 3.445774625285812, 3.4457309105462275, 3.445692028843937, 3.4456534663114193, 3.4456105135931536, 3.445565929070907, 3.4455201493878604, 3.4454787555251762, 3.445440935737657, 3.445391214857522, 3.445343422560068, 3.445295496097552, 3.445252374751578, 3.445206014162942, 3.445166342702571, 3.4451208716035526, 3.4450772617747867, 3.445038331261988, 3.444992718500987, 3.444950262301904, 3.444900148895022, 3.4448537664224608, 3.444802332947995, 3.4447510375433055, 3.444706673224244, 3.4446556056997695, 3.44460552748173, 3.444560978602521, 3.444517464430579, 3.4444644315815602, 3.444413571348059, 3.444366415623157, 3.444316177792126, 3.4442642775552286, 3.4442101861520946, 3.444164443010701, 3.444114352990867, 3.44406118425678, 3.444007682454721, 3.443956122882536, 3.44391051319976, 3.443861461633382, 3.4438117839554483, 3.443761549349092, 3.443712227321624, 3.443663513443094, 3.4436109960010666, 3.4435656470996743, 3.4435112954988787, 3.4434653597204785, 3.4434118198693886, 3.4433622226284357, 3.443309947358166, 3.4432565830670274]",268.65562295913696,200.0
20,70,0.005,0.01,0.001,3.5065365168699376,0.0,0.0,0.07726054066488704,0.07578173941475921,"[3.4463906250339527, 3.4463525715406957, 3.4463097974999615, 3.4462663019926505, 3.446226392968118, 3.446191145588433, 3.446154379246919, 3.4461160299682634, 3.446076970448497, 3.446031712326175, 3.4459944028958103, 3.445951830352098, 3.4459110864053057, 3.445870915144678, 3.445834370549654, 3.445794867887548, 3.4457524517121665, 3.4457117437171547, 3.445665654931446, 3.4456257788888642, 3.4455841819915047, 3.4455419326877283, 3.4455036341183445, 3.4454620813793055, 3.445417548182799, 3.445371656912002, 3.4453356032520306, 3.445293318312081, 3.4452442244549535, 3.445197962652084, 3.4451479037957213, 3.445102352800594, 3.445059603755159, 3.4450145955402416, 3.4449648308343384, 3.444917688629068, 3.444869660509384, 3.444819917665142, 3.4447728115296403, 3.4447299245223144, 3.4446857311539363, 3.444636539843317, 3.444592651407553, 3.444540423452885, 3.444496266326498, 3.444446027178543, 3.444397876912398, 3.4443468768541585, 3.444295714522316, 3.4442465267771216, 3.444202272171666, 3.4441530811157754, 3.4441017972607995, 3.444054449738748, 3.4440120059406247, 3.4439646526433005, 3.443911428563772, 3.443859196763003, 3.443808629829323, 3.443756446881579, 3.4437069667301206, 3.4436550371131065, 3.443601961723118, 3.443554342179068, 3.443504207147725, 3.4434559211243836, 3.4433993979615174, 3.4433474263673878, 3.443289861190548, 3.443237188667363]",262.77380084991455,200.0
20,70,0.005,0.1,1e-05,3.5065678384045524,0.0,0.0,0.07726054066488704,0.07303201685839893,"[3.4463906250339527, 3.44635826206439, 3.4463166800122904, 3.446279101021893, 3.44624022265567, 3.446199921530634, 3.446160636746805, 3.446124212413367, 3.4460826084709724, 3.446047990644925, 3.4460112285549114, 3.44597195135837, 3.445932613281264, 3.4458941726272494, 3.4458543476370815, 3.445807894513891, 3.4457704956534094, 3.4457241998417296, 3.44568278349224, 3.4456431059825503, 3.445604244391291, 3.4455576797966696, 3.4455210176274798, 3.445480384020706, 3.4454334517285248, 3.4453907703715503, 3.445354351880038, 3.445309050505308, 3.4452636506342373, 3.4452250535311273, 3.4451818184927703, 3.4451402401306814, 3.445094268201831, 3.445041394266647, 3.444995633239085, 3.4449505574827834, 3.444905388419159, 3.4448550707548815, 3.4448155060027874, 3.4447666341500827, 3.4447182029611874, 3.444671253436791, 3.4446269231069766, 3.4445830457569913, 3.4445345376352234, 3.444485599474955, 3.444436691228582, 3.4443946486445833, 3.444351935747116, 3.4442979172431567, 3.4442524610083494, 3.4442022243757546, 3.444156382930887, 3.4441070065679913, 3.444056006371901, 3.4440104663306994, 3.4439621088513332, 3.4439065718585615, 3.443860611878259, 3.4438098924499823, 3.443762231469438, 3.443713093699323, 3.443659155325724, 3.4436077528395104, 3.443555422765182, 3.4435042787319805, 3.4434424829631456, 3.4433921378355072, 3.443338182707641, 3.44328447258802]",257.2207736968994,200.0
20,70,0.005,0.1,0.001,3.506502394887842,0.0,0.0,0.07724369103118371,0.07576206263181408,"[3.4463906250339527, 3.446354418351191, 3.4463209598729656, 3.4462813108435095, 3.4462387383781166, 3.4461969141798443, 3.446156611429719, 3.446110586406434, 3.4460642199206064, 3.446025915436653, 3.4459853239250755, 3.4459465509965788, 3.445903979571788, 3.445869559107732, 3.4458243632623633, 3.44578381089689, 3.445747331575473, 3.4457029616302135, 3.4456579010681607, 3.4456140758090443, 3.4455773000797936, 3.445534180445143, 3.4454878489933614, 3.4454442004889736, 3.445394363502843, 3.445352430407253, 3.4453070492238944, 3.4452602105299084, 3.4452200730013907, 3.4451738686154405, 3.4451280667115416, 3.445078162320048, 3.44503173920394, 3.444988260250586, 3.444940625221316, 3.444895473913684, 3.444852954330704, 3.444807699862795, 3.4447667861850886, 3.444720417348715, 3.444678266044827, 3.444629372336957, 3.4445806844468163, 3.444534081693786, 3.4444861695055264, 3.4444380133271206, 3.4443908695573984, 3.44434390466103, 3.4442949333839623, 3.4442477137033616, 3.444197225962459, 3.444150771126113, 3.444102549729771, 3.444059376395555, 3.444005113875142, 3.4439567935596633, 3.443907657427368, 3.4438572267917653, 3.443805708120709, 3.4437518035566934, 3.443702356908381, 3.443651492378671, 3.4435979095856735, 3.443540149628261, 3.443485806676177, 3.443435221273158, 3.4433823989057646, 3.4433310440180724, 3.443274675299286, 3.443220468340237]",268.65787839889526,200.0
